A0_EV	A1_EV	A2_EV	DBCO	Stroke	T_EV
Tmeff2	0.153716732945855	1659	0.098547149122807	0.273850574712644	0.359691478020944	0.673802515386674
Rgs16	0.0200367084735393	224	0.0178179824561404	0.0633620689655172	0.0626450116009281	0.0685041477120685
Gm28513	0.000229427959620679	2	0.000411184210526316	0.000646551724137931	0.00137956982504546	0.000267594327000268
Gm28322	0.0029060874885286	22	0.00205592105263158	0.0140086206896552	0.0165548379005456	0.021006154669521
ENSMUSG00002075527	0	0	0	0	0	0
Gm28319	0	0	0	0	0	0
Gm28320	0.0127714897522178	107	0.00890899122807018	0.0460488505747126	0.0656549821283	0.108241905271608
Gm29325	0.00168247170388498	17	0.00171326754385965	0.00308908045977011	0.00539286386154136	0.00742574257425743
9330175M20Rik	0	0	0	0.00028735632183908	0.00037624631592149	0.000200695745250201
Cavin2	0.0984245946772713	1005	0.0778508771929825	0.0704741379310345	0.0950021947701762	0.10978057265186
Gm5253	7.64759865402264e-05	0	0	0	0	0
1700072G22Rik	7.64759865402264e-05	0	6.8530701754386e-05	0	0.00037624631592149	0.000133797163500134
Rnasel	0.0397675130009177	571	0.0385827850877193	0.207399425287356	0.187370665328902	0.155405405405405
Gm28512	7.64759865402264e-05	3	0.000274122807017544	0.00158045977011494	0.00144227754436571	0.000802782981000803
Arfgef1	0.107219333129397	1269	0.0953262061403509	0.356968390804598	0.319370414498025	0.396173401123896
7SK.4	0	0	0	0	0.000250830877280993	6.68985817500669e-05
Gm37569	0.00305903946160905	24	0.00356359649122807	0.0224137931034483	0.0218849940427667	0.023949692266524
Dock10	0.256347506882839	3160	0.212856359649123	1.06609195402299	1.03185552141469	1.25140487021675
Cpa6	0.000535331905781585	1	6.8530701754386e-05	0.00021551724137931	0.000188123157960745	0.000200695745250201
Gm38005	7.64759865402264e-05	0	0	0	0	0
Gm15604	7.64759865402264e-05	0	0	0	0	0.000133797163500134
Gm25253	0	0	0	0	0	0
Rgsl1	0.000152951973080453	6	0.000137061403508772	0.000862068965517241	0.000815200351163228	0.0012041744715012
Gm15603	0	0	0	7.18390804597701e-05	0	0
Gm37133	0	0	0	0	0	0
Gm37645	0.00298256347506883	45	0.00411184210526316	0.0161637931034483	0.0136702828118141	0.0212068504147712
Gm38062	0.0237840318140104	339	0.0227521929824561	0.110057471264368	0.0738696933592525	0.169186513245919
Gm5522	0	0	0	0	0	0
A630081D01Rik	0.0115478739675742	138	0.0115131578947368	0.0873563218390805	0.0626450116009281	0.108308803853358
Gm28659	0	0	0	0	0	6.68985817500669e-05
SNORA66	0	0	0	0	0	0
Gm29124	0	0	0	0	0	0
Gm28066	0	0	0	0	0	0
Teddm2	0.00244723156928724	46	0.00322094298245614	0.0069683908045977	0.00802658807299179	0.00769333690125769
Teddm1b	0	0	0	0.00014367816091954	0.000125415438640497	6.68985817500669e-05
Gm38352	0.000917711838482716	11	0.00109649122807018	0.00244252873563218	0.00250830877280993	0.00448220497725448
Teddm1a	0	0	0	0	0	0
Mir8114	0	0	6.8530701754386e-05	0	0	0
Nabp1	0.0533037626185378	826	0.0531112938596491	0.201867816091954	0.18185238602872	0.205044153063955
Gm17767	7.64759865402264e-05	6	0.000479714912280702	0.000431034482758621	0.00037624631592149	0.00086968156275087
Gm37535	0	0	0	0.00014367816091954	0.000125415438640497	0.000334492908750335
Gm28055	0	0	6.8530701754386e-05	0.00014367816091954	6.27077193202483e-05	0
Nyap2	0.000917711838482716	6	0.00102796052631579	0.00589080459770115	0.00583181789678309	0.00354562483275355
Gm37210	0	0	0	0	0	0
Gm6198	0	0	0	0	6.27077193202483e-05	0
Gm5530	0	0	0	7.18390804597701e-05	0.000125415438640497	0.000133797163500134
Gm7516	7.64759865402264e-05	1	0	0.00014367816091954	6.27077193202483e-05	0.000133797163500134
Gm37114	0	0	0	0	0	0
Mir6344	0	0	0	0	0	0
Glul	1.29703273172224	16450	1.04509320175439	5.47140804597701	5.88223490311657	5.63861386138614
Gm29290	7.64759865402264e-05	1	0.000205592105263158	0.000359195402298851	0.000188123157960745	0.000735884399250736
Gm29291	0.0195013765677577	355	0.0130208333333333	0.0506465517241379	0.0467799586129053	0.0426143965747926
Irs1	0.00634750688283879	93	0.00849780701754386	0.0423850574712644	0.0448360193139776	0.049036660422799
Gm28286	0.000229427959620679	7	0.000137061403508772	0.00445402298850575	0.00670972596726657	0.00408081348675408
Gm9747	0	0	0	7.18390804597701e-05	0.000125415438640497	0
A830008E24Rik	0.0515448149281126	715	0.0439967105263158	0.15007183908046	0.15162726531636	0.118075996788868
Gm25336	0	0	0	7.18390804597701e-05	0.000438954035241738	6.68985817500669e-05
Zfp648	0	0	0	0	0.000188123157960745	0
Prex2	0.0637044967880086	642	0.0556469298245614	0.346120689655172	0.465353985075563	0.276558736954777
4930452N14Rik	0	0	0	0	0	6.68985817500669e-05
4930532M18Rik	7.64759865402264e-05	0	6.8530701754386e-05	7.18390804597701e-05	6.27077193202483e-05	0
5S-rRNA.1	0	0	0	0	0	0
Gm18727	0	0	0	0	0	0
Gm24173	0	0	0	0	0	0
Gm28686	0	0	0	0	6.27077193202483e-05	0
Gm37410	0	0	0	0	6.27077193202483e-05	0
Rhbdd1	0.0132303456714592	190	0.0121299342105263	0.0915229885057471	0.0788236031855521	0.0866336633663366
Gm19552	0.00084123585194249	9	0.000822368421052632	0.00452586206896552	0.00551827930018185	0.00421461065025421
Gm28940	0	2	0	0.000502873563218391	0.000689784912522732	6.68985817500669e-05
ENSMUSG00002075724	0	0	0	0	0	0
Col4a4	0.00237075558274702	26	0.00424890350877193	0.0125718390804598	0.0112873894776447	0.0099009900990099
Col4a3	0.00137656775772407	17	0.00226151315789474	0.00352011494252874	0.00401329403649589	0.00354562483275355
5S-rRNA.2	0	0	0	0	0	0
Cacna1e	0.00481798715203426	45	0.00411184210526316	0.0084051724137931	0.009343450178717	0.0139149050040139
C430014B12Rik	0.00305903946160905	37	0.00274122807017544	0.00237068965517241	0.00275913965009093	0.00147176879850147
Gm29282	0	0	6.8530701754386e-05	7.18390804597701e-05	6.27077193202483e-05	0
Gm29441	0	0	0	0	0	0
Gm9530	0.00367084735393087	88	0.00363212719298246	0.00948275862068966	0.00896720386279551	0.0080947283917581
Ier5	1.01361272560416	9361	0.844161184210526	4.39590517241379	4.07612717125478	3.78023815895103
Mr1	0.0187366167023555	292	0.0183662280701754	0.0984913793103448	0.0765034175707029	0.0808134867540808
A830018L16Rik	0.00305903946160905	46	0.00472861842105263	0.00682471264367816	0.0054555715808616	0.00568637944875569
Stx6	0.0981951667176507	1276	0.0836074561403509	0.313577586206897	0.287326769925378	0.371487824458122
Gm38178	7.64759865402264e-05	3	6.8530701754386e-05	0.000359195402298851	0.000501661754561987	0.000401391490500401
Gm29273	0	0	0	0	0	0
Gm38069	0	2	6.8530701754386e-05	0.00014367816091954	6.27077193202483e-05	0.000468290072250468
Gm7560	0	0	0	0	0	0
Gm8850	0.000229427959620679	3	0.000137061403508772	0.0040948275862069	0.00313538596601242	0.00294353759700294
Gm22633	0	0	0	0.00028735632183908	0	0
Mir6341	0	0	0	0	0	0
Gm2383	0	0	0	7.18390804597701e-05	6.27077193202483e-05	0
Gm6216	0	0	0	0	0	0
Gm17644	0	0	0	7.18390804597701e-05	0	6.68985817500669e-05
Gm29663	0	0	0	0	0	0
BC034090	0.0113949219944937	134	0.0101425438596491	0.0502873563218391	0.0516711607198846	0.063955044153064
Gm37622	0	0	0	0	0	6.68985817500669e-05
Mff	0.227057204037932	3036	0.217379385964912	0.50007183908046	0.508057941932652	0.560610115065561
Gm28941	0.000688283878862037	6	0.000890899122807017	0.00603448275862069	0.00564369473882235	0.00454910355900455
Tm4sf20	0	0	0	0	0.000250830877280993	0
Gm47791	0	0	6.8530701754386e-05	0	0	0
Gm19257	0	0	0	0	0	0
Gm36999	0.000229427959620679	2	0	0.00021551724137931	0.000313538596601242	0.000401391490500401
Gm28942	7.64759865402264e-05	1	0	0	0	6.68985817500669e-05
Gm17764	0	0	6.8530701754386e-05	0	6.27077193202483e-05	0
ENSMUSG00002074851	0	0	0	0	0	0
Xpr1	0.0622514530437443	739	0.0611293859649123	0.450646551724138	0.447168746472691	0.433369012576933
ENSMUSG00002076398	0	0	0	0.00014367816091954	6.27077193202483e-05	0
Gm5532	0	1	6.8530701754386e-05	0.00107758620689655	0.000940615789803725	0.000936580144500937
Myo1b	0.0695166717650658	845	0.0690789473684211	0.149353448275862	0.15664388286198	0.157746855766658
Gm29453	0.000382379932701132	7	0.000274122807017544	0.00301724137931034	0.00294726280805167	0.00227455177950227
Gm28323	0.000688283878862037	10	0.000274122807017544	0.0033764367816092	0.00482849438765912	0.00374632057800375
Gm8419	0	0	6.8530701754386e-05	0	0	6.68985817500669e-05
ENSMUSG00002075355	0	0	0	0	0	0
Gm8420	0.000535331905781585	9	0.00068530701754386	0.000359195402298851	0.000250830877280993	0.000468290072250468
Cdc42bpa	0.0763995105536861	756	0.0573601973684211	0.326293103448276	0.417131748918292	0.425608777093926
Acbd6	0.255735698990517	4137	0.222930372807018	0.279166666666667	0.249764846052549	0.285656944072786
Gm38169	0.000535331905781585	6	0.000479714912280702	0.00431034482758621	0.00696055684454756	0.00408081348675408
Gm38331	0.000229427959620679	1	6.8530701754386e-05	0.00021551724137931	0.000313538596601242	0.000133797163500134
Lhx4	0	0	0	0.00122126436781609	6.27077193202483e-05	0.00280974043350281
Gm37089	0	0	0	0	0	0
Stat4	0.0167482410523096	376	0.0162417763157895	0.111494252873563	0.0546811312472565	0.123829274819374
Gm28177	0	0	0	0	6.27077193202483e-05	0.000133797163500134
Gm3940	7.64759865402264e-05	1	0.000205592105263158	0.00193965517241379	0.00125415438640497	0.00086968156275087
Gm31812	0.00390027531355154	68	0.00260416666666667	0.00359195402298851	0.00420141719445664	0.00488359646775488
Qsox1	0.0299785867237687	373	0.0304276315789474	0.149209770114943	0.137079074434063	0.192734814021943
Gm37539	0	0	0	0	0.000125415438640497	0
Gm37571	0	0	0	0	0	0
Sulf1	0.0116243499541144	205	0.0298108552631579	0.109770114942529	0.0827114817834075	0.103291410222103
Cep350	0.0886356684001224	1043	0.0874451754385965	0.34051724137931	0.333605066783721	0.316965480331817
Gm38038	0	0	0	0	6.27077193202483e-05	0
Gm36934	0	0	0	0	0	0
Gm37383	0.00084123585194249	16	0.00137061403508772	0.0104885057471264	0.00771304947639054	0.00735884399250736
Gm23744	0	0	0	0	0	0
Gm9694	0.00107066381156317	25	0.000890899122807017	0.00237068965517241	0.00219477017620869	0.00207385603425207
Coq8a	0.0124655858060569	177	0.0110334429824561	0.0577586206896552	0.0546184235279363	0.0666978860048167
Gm37336	0	1	6.8530701754386e-05	0.000359195402298851	0.000501661754561987	0.000535188654000535
Slco5a1	0.00160599571734475	45	0.00308388157894737	0.0227729885057471	0.0227001943939299	0.0240834894300241
Agfg1	0.142933618843683	1594	0.137541118421053	0.234698275862069	0.226939236219979	0.258830612791009
Gm37162	0	0	0	0	6.27077193202483e-05	0
Gm5250	0	0	0	0	0	0
Gm29283	0	0	0	0	0	0
A030005L19Rik	0.000688283878862037	11	0.000548245614035088	0.00280172413793103	0.00294726280805167	0.00361252341450361
A030014E15Rik	7.64759865402264e-05	1	6.8530701754386e-05	0.00100574712643678	0.00037624631592149	0.000401391490500401
Gm6217	0	0	0	0	0	0
A030003K21Rik	0	0	0	0	0	0
Prdm14	0	0	0	0	6.27077193202483e-05	0.000133797163500134
Gm7544	0	0	0	0	0	0
Gm47955	0	0	0	0	0	0
Gm47959	0	0	0	0	0	0
Gm7553	0	0	0	0	0	0
Slc19a3	0.00772407464056286	80	0.00938870614035088	0.0055316091954023	0.0104721891264815	0.0150521808937651
Gm7539	0	0	0	0	0	0
Krtap28-10	0.000229427959620679	2	0	0	0	6.68985817500669e-05
Gm47969	7.64759865402264e-05	2	6.8530701754386e-05	7.18390804597701e-05	0.000125415438640497	0.000200695745250201
A030005K14Rik	0	0	0	0	0	0
Krtap28-13	0.0110125420617926	113	0.0158305921052632	0.00150862068965517	0.00344892456261366	0.00314423334225314
Gm29518	0	0	6.8530701754386e-05	0	6.27077193202483e-05	0
Ccl20	0.00565922300397675	286	0.00205592105263158	0.00014367816091954	0	0.00528498795825528
Gm29519	0	0	0	0	0	0
Clasp1	0.0362496176200673	452	0.0366639254385965	0.280603448275862	0.284504922555967	0.260770671661761
Gm26080	0	0	0	0	6.27077193202483e-05	0
2900060B14Rik	0.0481033955338024	746	0.0374862938596491	0.0697557471264368	0.0653414435316988	0.0589376505218089
Rnu4atac	0	0	0	0	0	0
Gm28466	0	0	0	0	6.27077193202483e-05	0
Daw1	0.00237075558274702	74	0.00548245614035088	0.00969827586206897	0.00357434000125415	0.00675675675675676
Gm6244	0	0	0	0	0	0
5S-rRNA.3	0	0	0	0	0	0
Tor1aip1	0.244799632915265	2993	0.268777412280702	0.880316091954023	0.763842729039945	0.881522611720632
9430034N14Rik	0.0098654022636892	113	0.0104166666666667	0.0783045977011494	0.0679124600238289	0.065025421461065
Tfcp2l1	0.00198837565004589	24	0.00150767543859649	0.00991379310344828	0.0126042515833699	0.00689055392025689
5S-rRNA.4	0	0	0	0	0	0
Gm28882	0	0	0	0	0	0
Gm23497	0	0	0	0	0	0
Gm28467	0	0	0	0	0	0
Psen2	0.075328846742123	1068	0.0692160087719298	0.223994252873563	0.157960744967706	0.283984479529034
Gm31728	0.00160599571734475	35	0.00123355263157895	0.0014367816091954	0.00137956982504546	0.001003478726251
Gm5069	0.00137656775772407	23	0.00130208333333333	0.00847701149425287	0.00877908070483477	0.00769333690125769
Sphkap	0.00137656775772407	6	0.00123355263157895	0.00531609195402299	0.00464037122969838	0.00341182766925341
Gm6374	0	0	0	0	0	0
Gm37517	0	0	0	0.00021551724137931	6.27077193202483e-05	0.000200695745250201
Gm37989	0	0	0	0	0	0
4933436I20Rik	0	0	0	7.18390804597701e-05	0	0
Itpkb	0.123661670235546	1901	0.140762061403509	0.878807471264368	0.600802658807299	0.89015252876639
ENSMUSG00002076780	0	0	0	0	0	0
Gm37033	0.0654634444784338	979	0.0709978070175439	0.580459770114943	0.377751301185176	0.612791008830613
Gm24555	0	0	0	0	0	0
Gm37390	0.0188895686754359	301	0.0230948464912281	0.151939655172414	0.102527121088606	0.176812951565427
Gm36933	0.00573569899051698	67	0.00568804824561404	0.0782327586206897	0.0517338684392049	0.0621487824458122
Stum	0.000764759865402264	9	0.00102796052631579	0.00129310344827586	0.0016931084216467	0.00147176879850147
Gm37984	0	0	0	0.000359195402298851	0.000438954035241738	0.000334492908750335
Gm37267	0.000229427959620679	0	0.000205592105263158	0.000790229885057471	0.000564369473882235	0.000267594327000268
Pid1	0.143163046803304	2375	0.154468201754386	0.390086206896552	0.364958926443845	0.455980733208456
Tor1aip2	0.0827470174365249	1179	0.0879934210526316	0.37816091954023	0.358123785037938	0.379047364195879
Gm37058	0.000152951973080453	3	0.00034265350877193	0.00193965517241379	0.00294726280805167	0.00180626170725181
Gm18304	0	0	0	0	6.27077193202483e-05	0
Mir6353	0	0	0	7.18390804597701e-05	0	6.68985817500669e-05
Fam163a	0.0014530437442643	16	0.00137061403508772	0.0226293103448276	0.0364331849250643	0.0201364731067701
Gli2	0.00252370755582747	33	0.00315241228070175	0.0318247126436782	0.0411362638740829	0.0234145036125234
Mir6346	0	0	0	0	0	0
Gm26831	7.64759865402264e-05	2	0.000137061403508772	0.0033764367816092	0.00332350912397316	0.00267594327000268
Gm8321	0	0	0	0	0	0
Gm3508	7.64759865402264e-05	0	6.8530701754386e-05	0	6.27077193202483e-05	0
Gm29456	0	0	0	0	0	0
Gm29455	0.00359437136739064	31	0.00123355263157895	0.00474137931034483	0.00645889508998558	0.00776023548300776
Inhbb	0.00191189966350566	39	0.00308388157894737	0.0243534482758621	0.0292217972032357	0.0204709660155205
Dner	0.0204955643927807	215	0.0193256578947368	0.138290229885057	0.17413933655233	0.122825796093123
Gm37959	0.000458855919241358	6	0.000411184210526316	0.00524425287356322	0.00670972596726657	0.00448220497725448
Gm37925	0.000152951973080453	2	6.8530701754386e-05	0.00172413793103448	0.00257101649213018	0.00113727588975114
Ncoa2	0.0527684307127562	645	0.0531112938596491	0.324137931034483	0.30563742396689	0.356703237891357
Mir5126	0	0	0	0	0	0
Ralb	0.106760477210156	1219	0.0969024122807018	0.329597701149425	0.313413181162601	0.294353759700294
Gm29454	7.64759865402264e-05	0	6.8530701754386e-05	0.000359195402298851	0.000438954035241738	0.000401391490500401
Gm38376	0.00198837565004589	45	0.00267269736842105	0.0262212643678161	0.0246441336928576	0.0266256355365266
Gm27184	0.00198837565004589	23	0.00178179824561403	0.0028735632183908	0.00238289333416944	0.00200695745250201
Gm37409	0.00198837565004589	29	0.00287828947368421	0.0181752873563218	0.0158650529880228	0.0222772277227723
ENSMUSG00002076346	0	0	0	0	0	0
Gm38223	0.0014530437442643	24	0.00226151315789474	0.0183908045977011	0.0159277607073431	0.025020069574525
Tmem185b	0.0205720403793209	230	0.0182291666666667	0.141810344827586	0.129804978992914	0.137543484078138
Gm37702	0.00122361578464362	18	0.00102796052631579	0.0160919540229885	0.0139838214084154	0.0142493979127643
Gm23169	0	0	0	0	0	0
3830432H09Rik	0	0	6.8530701754386e-05	0.000359195402298851	0.000250830877280993	0.000267594327000268
Gm38120	0.00848883450596513	125	0.00740131578947368	0.0748563218390805	0.0657803975669405	0.0954642761573455
Gm25322	0	0	0	0	0	0
Gm38380	0.00795350260018354	137	0.0092516447368421	0.104741379310345	0.0845300056436947	0.122825796093123
Gm29570	0	0	0	0.00014367816091954	0.000188123157960745	0.000133797163500134
Gm7593	0	0	0	0.00028735632183908	0.000125415438640497	0
Parp1	0.105613337412053	1295	0.0872395833333333	0.36889367816092	0.321753307832194	0.371086432967621
Tram1	0.144386662587947	2079	0.135827850877193	0.625862068965517	0.540791371417822	0.629448755686379
Mir6904	0	0	0	0	0	0
Lactb2	0.0741817069440196	1018	0.0617461622807018	0.135272988505747	0.134696181099893	0.122959593256623
Gm38319	0.000305903946160905	9	0.000479714912280702	0.00826149425287356	0.00802658807299179	0.00695745250200696
Xkr9	7.64759865402264e-05	4	0	0.0014367816091954	0.00119144666708472	0.00107037730800107
Gm26273	0	0	0	0	0	0
Gm5523	0	0	6.8530701754386e-05	0.000431034482758621	0.000188123157960745	0.000267594327000268
Gm36947	0	0	6.8530701754386e-05	7.18390804597701e-05	0	0
7SK.5	0	0	0	0	0	0
Gm37400	0	0	0	0	0	0
Csnk2a1-ps3	0.00948302233098807	124	0.0100054824561404	0.00933908045977012	0.00978240421395874	0.00769333690125769
Lin9	0.0253135515448149	324	0.0192571271929825	0.0765804597701149	0.0701699379193579	0.0643564356435644
Mixl1	0	0	0	0.00021551724137931	0	0.000267594327000268
Gm8101	0.000229427959620679	5	0.000137061403508772	0.000574712643678161	0.000689784912522732	0.000267594327000268
Acbd3	0.275084123585194	3651	0.265487938596491	0.397916666666667	0.36627578854957	0.380786727321381
Gm37768	0	1	0	0.00222701149425287	0.00244560105348968	0.000668985817500669
Gm38293	0.000305903946160905	8	0	0.000718390804597701	0.00075249263184298	0.000602087235750602
Abl2	0.0366319975527684	466	0.036047149122807	0.254741379310345	0.231391484291716	0.233141557398983
Gm38043	0.0136127256041603	182	0.0131578947368421	0.117456896551724	0.0987646579293911	0.10978057265186
Trip12	0.133603548485775	1729	0.143023574561404	0.597341954022989	0.518404715620493	0.556596200160557
Gm38374	0.00160599571734475	23	0.00287828947368421	0.0265804597701149	0.0270897347463473	0.017995718490768
Gm37738	0.00130009177118385	9	0.00150767543859649	0.0145114942528736	0.0160531761459836	0.0092989028632593
Fbxo36	0.0755582747017437	1570	0.0771655701754386	0.0642241379310345	0.0501034677368784	0.0725180626170725
Slc16a14	7.64759865402264e-05	1	0.00034265350877193	0.00201149425287356	0.0016931084216467	0.00107037730800107
Gm15433	0	4	6.8530701754386e-05	0	0	6.68985817500669e-05
Gm29284	0	0	0	0	0	6.68985817500669e-05
Stat1	0.140562863260936	1788	0.283305921052632	0.414655172413793	0.26274534395184	0.530639550441531
Epb41l5	0.0101713062098501	134	0.00932017543859649	0.0707614942528736	0.0768796638866244	0.0601418249933101
Gm18301	0	0	0	0	0	0
Gm37219	0.000611807892321811	8	0.000890899122807017	0.00847701149425287	0.00852824982755377	0.00635536526625636
Tor3a	0.0740287549709391	940	0.127261513157895	0.307040229885057	0.225935912710855	0.290741236285791
H3f3a	4.8121749770572	74927	4.76069078947368	4.94281609195402	4.95829936665204	4.92386941396842
H3f3aos	0.00321199143468951	55	0.00260416666666667	0.0105603448275862	0.010346773687841	0.00602087235750602
Gm24836	0	0	0	0	0	0
Sde2	0.305903946160905	4294	0.268845942982456	0.254525862068965	0.238038502539663	0.262443136205512
C130026I21Rik	0.00741817069440196	191	0.0073327850877193	0.00783045977011494	0.00457766351037813	0.00508429221300508
Gm20305	0	0	0	0	6.27077193202483e-05	6.68985817500669e-05
Rpl19-ps1	0.00107066381156317	17	0.000753837719298246	0.000574712643678161	0.000438954035241738	0.00086968156275087
